ad_click_id,ad_id,user_id
26738,32,5907
26739,83,5805
26740,341,5654
26741,558,5284
26742,1038,683
26743,1560,8313
26744,1568,8371
26745,148,5014
26746,1857,2680
26747,158,1610
26748,710,3221
26749,1829,7471
26750,94,7056
26751,284,938
26752,605,4171
26753,1762,8144
26754,548,843
26755,1348,4120
26756,1162,4063
26757,822,5842
26758,1565,2860
26759,732,3331
26760,1631,8311
26761,1856,8495
26762,1551,9541
26763,1364,2596
26764,1761,3631
26765,1728,1743
26766,115,9515
26767,1138,9804
26768,1217,835
26769,1387,4251
26770,1978,9692
26771,206,8666
26772,125,478
26773,1034,1772
26774,879,7159
26775,1661,6799
26776,379,270
26777,489,2714
26778,213,4302
26779,1422,574
26780,1689,9733
26781,59,9044
26782,1158,9525
26783,865,2856
26784,802,2044
26785,211,7754
26786,1210,8359
26787,1382,1143
26788,348,3847
26789,1264,8965
26790,1045,4464
26791,1454,8933
26792,183,4656
26793,492,3442
26794,418,2870
26795,1750,9131
26796,686,5757
26797,1758,5408
26798,1966,7940
26799,486,7030
26800,143,1171
26801,1191,7130
26802,1959,9808
26803,1559,1830
26804,683,2983
26805,156,4814
26806,1796,8875
26807,31,2778
26808,614,143
26809,1564,4177
26810,1792,162
26811,1609,1980
26812,373,785
26813,1508,7892
26814,1645,984
26815,1385,1068
26816,1125,1060
26817,364,2879
26818,40,8289
26819,1711,4597
26820,563,3916
26821,759,3076
26822,674,9147
26823,1652,8478
26824,1940,8638
26825,776,5070
26826,518,2388
26827,1447,3968
26828,1132,3256
26829,871,9691
26830,252,4978
26831,1625,6333
26832,877,4776
26833,461,2978
26834,1258,6382
26835,369,608
26836,529,9719
26837,1996,9853
26838,1166,1246
26839,690,9010
26840,270,6566
26841,130,8805
26842,804,9823
26843,234,8969
26844,696,3211
26845,562,6809
26846,62,4331
26847,1137,243
26848,1051,838
26849,1419,9208
26850,1188,1675
26851,1286,9269
26852,701,3847
26853,1976,6686
26854,728,4600
26855,1962,7917
26856,1613,505
26857,1453,1141
26858,1819,6218
26859,662,5122
26860,363,4500
26861,562,6081
26862,55,5167
26863,444,9313
26864,658,5462
26865,1840,9245
26866,1242,9828
26867,1293,483
26868,1202,4590
26869,453,1797
26870,428,1996
26871,62,8423
26872,1138,1574
26873,82,2086
26874,306,2966
26875,1688,9229
26876,508,263
26877,1077,5971
26878,1997,7134
26879,235,8841
26880,310,4201
26881,349,6813
26882,1387,8371
26883,1012,7958
26884,93,7448
26885,690,4739
26886,265,3996
26887,994,1469
26888,1099,9828
26889,821,9578
26890,1704,6994
26891,467,1808
26892,1814,5890
26893,140,5952
26894,1541,3120
26895,688,4459
26896,805,9150
26897,1517,6823
26898,498,8291
26899,833,5638
26900,506,7654
26901,379,453
26902,981,2905
26903,553,5893
26904,1501,3877
26905,1969,3803
26906,706,1040
26907,862,1278
26908,620,2297
26909,913,6777
26910,989,556
26911,89,3038
26912,532,2556
26913,1348,2057
26914,1528,7274
26915,1312,6912
26916,474,9784
26917,1882,389
26918,25,7999
26919,378,3403
26920,945,6351
26921,1968,2291
26922,602,4292
26923,1532,1087
26924,94,4756
26925,1603,4086
26926,1542,307
26927,1394,1799
26928,227,4856
26929,488,7535
26930,1910,112
26931,1908,4625
26932,1763,4582
26933,1428,2501
26934,1005,2563
26935,583,8488
26936,779,1613
26937,1755,9763
26938,54,2244
26939,1411,3537
26940,501,9442
26941,389,5066
26942,1494,1723
26943,1463,2644
26944,1981,6765
26945,68,7787
26946,1419,8409
26947,1814,4900
26948,668,3345
26949,1940,6408
26950,95,9063
26951,839,2667
26952,837,7251
26953,1008,5602
26954,795,3174
26955,38,3718
26956,1937,1992
26957,1056,3166
26958,1372,7037
26959,830,7373
26960,52,4627
26961,471,2784
26962,1249,6536
26963,1090,9217
26964,794,4749
26965,1936,7228
26966,1904,4792
26967,1966,7374
26968,427,3992
26969,116,1566
26970,1563,7655
26971,411,6497
26972,472,572
26973,150,8042
26974,152,1626
26975,1185,4031
26976,1639,3970
26977,1967,2404
26978,295,1469
26979,80,8610
26980,317,3160
26981,57,2547
26982,931,7279
26983,947,1081
26984,1638,8175
26985,1180,3201
26986,1317,5739
26987,150,8901
26988,499,9880
26989,1791,4246
26990,381,4908
26991,53,7498
26992,1870,7696
26993,593,2905
26994,1963,7957
26995,513,9858
26996,220,4726
26997,1766,5119
26998,1318,4449
26999,1139,3381
27000,1360,4999
27001,582,2049
27002,883,3557
27003,1660,7222
27004,142,2627
27005,493,4749
27006,1558,9598
27007,655,5487
27008,1075,6216
27009,1402,1451
27010,831,2353
27011,1748,5001
27012,1522,2935
27013,1251,3181
27014,1758,7879
27015,1745,5233
27016,1787,2613
27017,1696,5814
27018,1268,9716
27019,795,4736
27020,119,8914
27021,443,8653
27022,1243,5297
27023,250,3074
27024,1808,8191
27025,1583,3720
27026,116,4815
27027,997,8454
27028,641,5490
27029,984,3985
27030,1619,1327
27031,1802,4942
27032,48,8226
27033,1259,2785
27034,1972,6587
27035,1389,5218
27036,479,4761
27037,119,7746
27038,783,2910
27039,1654,6645
27040,1662,4374
27041,791,8777
27042,55,7525
27043,618,4730
27044,748,7337
27045,196,3146
27046,949,7298
27047,1366,844
27048,359,1990
27049,169,1987
27050,874,875
27051,1162,1239
27052,839,4754
27053,604,6312
27054,1108,6387
27055,84,2938
27056,1089,2897
27057,1979,9986
27058,1660,4292
27059,456,1123
27060,1553,5074
27061,928,27
27062,1178,5001
27063,684,9492
27064,1662,9137
27065,1623,4939
27066,1435,9763
27067,1250,2479
27068,737,7318
27069,623,5039
27070,1049,8416
27071,1858,4891
27072,173,6085
27073,1781,9876
27074,990,6997
27075,1221,4178
27076,1922,2588
27077,361,7290
27078,398,6202
27079,1365,4968
27080,1211,9663
27081,468,4885
27082,1587,744
27083,363,4253
27084,1087,3985
27085,1554,9928
27086,1200,5926
27087,1467,4797
27088,603,4159
27089,1918,2990
27090,1729,4158
27091,513,8473
27092,1023,4156
27093,196,908
27094,249,4764
27095,1268,1631
27096,587,4539
27097,78,5162
27098,599,5418
27099,485,1877
27100,1699,6898
27101,572,7190
27102,293,651
27103,1377,6352
27104,568,9039
27105,890,5605
27106,1725,9054
27107,63,3721
27108,31,7622
27109,289,1885
27110,401,630
27111,863,4131
27112,1324,8363
27113,69,4550
27114,300,4052
27115,518,1045
27116,1094,5001
27117,1616,7407
27118,1953,2717
27119,1478,3883
27120,986,106
27121,1479,5235
27122,137,9073
27123,1634,1751
27124,1016,2385
27125,237,5793
27126,1505,8926
27127,1929,5095
27128,1172,4430
27129,364,9168
27130,678,8750
27131,885,2187
27132,792,9868
27133,392,1070
27134,1921,9573
27135,129,9302
27136,71,3907
27137,1717,1525
27138,1342,3098
27139,185,9500
27140,437,1268
27141,1930,4425
27142,1589,8720
27143,1981,859
27144,23,1522
27145,1426,119
27146,1956,1981
27147,1558,9675
27148,516,5450
27149,404,2708
27150,355,1135
27151,1588,1240
27152,559,8879
27153,678,118
27154,1245,6195
27155,564,2525
27156,1920,2024
27157,1812,4784
27158,398,367
27159,274,1043
27160,1411,1516
27161,1699,7123
27162,1100,4734
27163,1491,4056
27164,1961,5076
27165,516,329
27166,1379,7594
27167,1530,5151
27168,1461,3679
27169,354,8893
27170,1187,8506
27171,937,5003
27172,1010,5501
27173,1064,9918
27174,1398,6047
27175,963,3804
27176,68,3724
27177,1518,4355
27178,926,3146
27179,1911,8086
27180,546,1055
27181,57,1940
27182,103,5646
27183,1105,5939
27184,1600,8388
27185,1639,8239
27186,145,853
27187,812,3099
27188,1567,1531
27189,1450,8050
27190,1116,9942
27191,559,8234
27192,1076,5647
27193,86,7779
27194,693,7775
27195,1739,3497
27196,1445,4427
27197,1214,5266
27198,1494,3731
27199,16,9157
27200,1787,4176
27201,1353,6905
27202,492,8764
27203,108,2532
27204,742,8376
27205,1581,8948
27206,749,5012
27207,1264,176
27208,886,410
27209,1291,7238
27210,1861,2999
27211,1551,8464
27212,430,3291
27213,1927,230
27214,1126,9439
27215,1155,3907
27216,734,4919
27217,1448,803
27218,169,1652
27219,301,2297
27220,1319,2996
27221,1467,5663
27222,1956,5773
27223,776,1600
27224,1871,4368
27225,1859,2018
27226,1475,2465
27227,1138,2736
27228,719,2323
27229,649,2228
27230,951,4959
27231,671,5546
27232,797,3102
27233,806,5033
27234,1449,8079
27235,1014,5095
27236,1714,7543
27237,1648,2348
27238,572,8792
27239,1094,4701
27240,1897,1529
27241,1403,8793
27242,1534,8350
27243,1669,6612
27244,1090,1253
27245,1453,9110
27246,1198,3512
27247,370,5531
27248,1982,4028
27249,535,3391
27250,1294,2301
27251,966,6876
27252,1951,6867
27253,710,9811
27254,935,7846
27255,1222,8957
27256,1494,2811
27257,1566,9450
27258,92,1376
27259,1589,55
27260,1852,3045
27261,1385,2053
27262,889,1165
27263,1664,9282
27264,1769,2033
27265,377,8749
27266,846,9834
27267,1180,7883
27268,746,9599
27269,309,4496
27270,1318,8300
27271,674,3755
27272,1739,2564
27273,1938,7252
27274,602,2786
27275,799,3141
27276,802,6970
27277,1510,5999
27278,920,2223
27279,1960,8329
27280,139,6669
27281,873,2401
27282,19,322
27283,1923,8521
27284,1667,9505
27285,287,5144
27286,1790,7697
27287,340,7623
27288,1353,8196
27289,112,3881
27290,363,5547
27291,117,7535
27292,1621,9302
27293,1486,8370
27294,267,3661
27295,1557,2853
27296,289,4363
27297,210,7229
27298,1252,5230
27299,733,8610
27300,1120,2511
27301,180,3433
27302,708,3409
27303,346,1874
27304,995,4902
27305,913,5779
27306,1123,3894
27307,1705,6633
27308,1497,5120
27309,1553,9724
27310,468,6981
27311,1441,9678
27312,717,7599
27313,903,9019
27314,1760,6744
27315,1818,2231
27316,1756,636
27317,1329,4544
27318,298,4678
27319,1473,9212
27320,823,2169
27321,1422,9566
27322,239,7440
27323,706,902
27324,1611,6574
27325,453,2181
27326,461,1248
27327,861,1810
27328,422,1890
27329,1015,4580
27330,341,4433
27331,1787,166
27332,1627,225
27333,1907,875
27334,114,3894
27335,746,9719
27336,851,1860
27337,1033,5042
27338,190,4684
27339,336,2610
27340,1608,6083
27341,657,484
27342,1833,9904
27343,154,6251
27344,1590,6303
27345,1287,5855
27346,500,4791
27347,97,2157
27348,1565,1186
27349,213,8967
27350,1807,9929
27351,599,8696
27352,964,1028
27353,1704,6847
27354,446,3874
27355,1304,4141
27356,1228,4534
27357,838,805
27358,931,2494
27359,1465,1428
27360,582,8239
27361,1497,8793
27362,385,7325
27363,1409,9614
27364,528,7275
27365,419,143
27366,902,1121
27367,755,4736
27368,287,9051
27369,1071,3084
27370,1778,5337
27371,1650,8460
27372,1449,1720
27373,849,9097
27374,1914,1323
27375,688,8754
27376,1173,8977
27377,1285,9220
27378,345,5134
27379,560,827
27380,1897,3895
27381,1252,702
27382,1049,3449
27383,1109,4654
27384,1951,9587
27385,973,4483
27386,735,3222
27387,1348,5417
27388,341,9562
27389,628,7955
27390,1897,8782
27391,41,8876
27392,1910,6888
27393,1482,3849
27394,190,2877
27395,655,5595
27396,737,6969
27397,1978,2554
27398,732,8977
27399,601,6496
27400,1610,4433
27401,1393,3291
27402,275,7774
27403,1034,1655
27404,298,475
27405,1,9131
27406,960,291
27407,1781,1099
27408,1527,4518
27409,1423,3648
27410,1348,335
27411,1289,4197
27412,886,2652
27413,1324,8939
27414,605,4073
27415,1571,7498
27416,1319,3174
27417,400,694
27418,1529,1306
27419,624,7630
27420,1876,2333
27421,132,8966
27422,795,1801
27423,301,7070
27424,251,5352
27425,1904,5923
27426,418,4033
27427,1100,4879
27428,43,3653
27429,242,1899
27430,859,2151
27431,1279,7491
27432,1738,7188
27433,1064,7570
27434,1924,2370
27435,1181,3668
27436,1208,1864
27437,1949,5465
27438,1046,2407
27439,432,5024
27440,436,6203
27441,1082,3471
27442,1871,9153
27443,1505,4810
27444,401,7481
27445,147,3237
27446,1781,1076
27447,49,6554
27448,1171,591
27449,681,5424
27450,1537,202
27451,74,3788
27452,477,7813
27453,242,2626
27454,1620,4606
27455,1785,8363
27456,984,573
27457,181,8413
27458,1071,420
27459,1104,9739
27460,1303,9136
27461,343,8723
27462,1827,1812
27463,1108,2860
27464,1103,5145
27465,157,131
27466,135,7758
27467,1624,871
27468,35,6506
27469,451,8274
27470,400,3790
27471,432,32
27472,446,4057
27473,1698,1812
27474,414,7226
27475,32,9216
27476,1219,3650
27477,806,6456
27478,735,2382
27479,149,5898
27480,1613,5188
27481,370,6075
27482,958,1537
27483,889,1817
27484,1762,3109
27485,1797,2213
27486,896,8404
27487,1972,4042
27488,168,8689
27489,398,773
27490,1321,4137
27491,765,7753
27492,1486,6704
27493,1563,3234
27494,1490,3434
27495,1835,3435
27496,1129,7199
27497,793,8158
27498,577,4940
27499,664,792
27500,561,4351
27501,940,4024
27502,825,833
27503,1438,3506
27504,215,7963
27505,815,3405
27506,1183,5013
27507,359,9329
27508,1337,5235
27509,1743,8961
27510,114,4559
27511,189,3839
27512,1894,794
27513,1173,881
27514,524,9119
27515,1679,827
27516,574,5305
27517,434,4523
27518,1258,5343
27519,1196,7212
27520,1910,5324
27521,1496,7041
27522,1686,4008
27523,296,5341
27524,696,3572
27525,1935,2484
27526,5,6640
27527,1522,663
27528,1537,693
27529,997,5017
27530,1190,4373
27531,19,9066
27532,61,7261
27533,1031,3432
27534,1283,1975
27535,422,8506
27536,1683,420
27537,319,1339
27538,1389,2499
27539,1734,4285
27540,1947,8305
27541,587,6232
27542,115,4463
27543,447,9856
27544,1615,4761
27545,612,5316
27546,750,9264
27547,691,5024
27548,189,6457
27549,1111,4170
27550,1270,3254
27551,1583,8198
27552,792,7232
27553,1076,9099
27554,1676,646
27555,862,2124
27556,803,5757
27557,1038,9125
27558,675,5436
27559,1860,4732
27560,1181,1
27561,1708,3065
27562,210,7461
27563,1603,7566
27564,1219,3585
27565,1805,3789
27566,1187,5282
27567,337,1089
27568,1585,5270
27569,922,4628
27570,1448,9233
27571,73,7504
27572,1872,9599
27573,992,9578
27574,528,9695
27575,1796,402
27576,1155,3677
27577,172,6530
27578,1709,7354
27579,1698,6905
27580,186,8328
27581,639,4948
27582,156,1791
27583,390,6009
27584,1751,5207
27585,1946,1593
27586,25,9022
27587,766,2928
27588,262,3637
27589,186,8786
27590,1091,1610
27591,1826,7084
27592,160,4435
27593,1158,5745
27594,678,4800
27595,232,2302
27596,1375,3484
27597,1978,3766
27598,1602,1724
27599,1102,5096
27600,147,5336
27601,915,9595
27602,990,7374
27603,1692,4436
27604,1373,7351
27605,1307,7376
27606,865,2909
27607,770,8776
27608,406,5496
27609,1180,1348
27610,861,5088
27611,256,6062
27612,316,9054
27613,337,7655
27614,1935,312
27615,1445,117
27616,876,6283
27617,151,764
27618,1935,2312
27619,1592,8959
27620,508,8881
27621,1639,6110
27622,1054,3756
27623,236,4759
27624,677,440
27625,94,3494
27626,1831,8697
27627,970,1632
27628,1676,4970
27629,1002,9204
27630,443,7545
27631,1226,120
27632,808,1533
27633,42,5045
27634,1919,8760
27635,1857,5618
27636,1565,976
27637,293,5429
27638,1306,5744
27639,906,7096
27640,925,617
27641,685,2286
27642,1830,1088
27643,564,5449
27644,1710,144
27645,528,5774
27646,139,9125
27647,1303,9579
27648,778,8993
27649,1060,1881
27650,1025,545
27651,13,8197
27652,411,3432
27653,85,5213
27654,1363,1642
27655,1691,7714
27656,1876,891
27657,1699,8771
27658,34,5032
27659,927,4968
27660,165,1430
27661,172,374
27662,1047,9066
27663,743,956
27664,972,7002
27665,291,9490
27666,1864,7286
27667,26,9432
27668,920,8080
27669,1861,9148
27670,1625,8938
27671,1740,4161
27672,832,6685
27673,1024,8613
27674,636,7252
27675,890,3437
27676,1502,6400
27677,407,2333
27678,1909,9995
27679,313,7146
27680,784,6774
27681,849,8688
27682,1144,3315
27683,100,8181
27684,1554,6273
27685,135,8690
27686,502,6478
27687,605,7420
27688,1956,2322
27689,559,5931
27690,234,4149
27691,121,642
27692,657,8330
27693,1287,6513
27694,1215,251
27695,1306,2282
27696,1473,7003
27697,416,5820
27698,1698,8018
27699,1248,6595
27700,167,9963
27701,681,4052
27702,854,8492
27703,1172,7216
27704,582,6941
27705,771,3892
27706,1398,6713
27707,247,3620
27708,434,9197
27709,436,1563
27710,1193,2668
27711,1557,81
27712,1921,6588
27713,1191,9882
27714,960,6076
27715,1077,4951
27716,311,4513
27717,1483,9347
27718,737,5802
27719,68,285
27720,346,2845
27721,1318,7367
27722,1163,1907
27723,24,417
27724,1281,9421
27725,670,4778
27726,182,4642
27727,486,7502
27728,403,3971
27729,791,1580
27730,1209,8457
27731,386,5008
27732,1298,882
27733,498,7956
27734,1993,3483
27735,1230,6377
27736,976,2062
27737,1473,940
27738,1068,4780
27739,381,9742
27740,1508,5408
27741,1955,500
27742,453,6187
27743,1686,6518
27744,1970,3216
27745,552,9345
27746,263,256
27747,601,4798
27748,519,8732
27749,315,211
27750,1045,4251
27751,369,5024
27752,940,9631
27753,2000,5156
27754,866,3265
27755,16,3136
27756,1536,9680
27757,470,1823
27758,1830,8818
27759,1196,7714
27760,637,3789
27761,1495,2461
27762,803,1824
27763,1405,7721
27764,532,801
27765,299,7538
27766,1304,5357
27767,666,1736
27768,1203,3288
27769,235,6221
27770,28,4091
27771,1633,6389
27772,931,6795
27773,1755,7065
27774,14,2591
27775,1454,2144
27776,1913,2859
27777,909,4644
27778,684,1783
27779,1360,1438
27780,1260,9984
27781,784,8955
27782,505,1029
27783,321,6102
27784,442,3277
27785,1543,4055
27786,1267,3108
27787,1051,1525
27788,1764,101
27789,1636,5792
27790,718,3465
27791,1128,4714
27792,1477,3588
27793,1707,2138
27794,312,5128
27795,1971,4253
27796,812,2175
27797,1794,2323
27798,1709,8026
27799,990,3542
27800,1113,3022
27801,784,5254
27802,1238,5589
27803,1981,8678
27804,675,4490
27805,274,2638
27806,1255,6088
27807,134,2933
27808,1874,305
27809,1895,5355
27810,348,9421
27811,1052,7829
27812,273,1351
27813,1273,8573
27814,389,5953
27815,1362,2210
27816,1310,5676
27817,1654,1812
27818,222,6081
27819,1237,9363
27820,1103,913
27821,451,8125
27822,1794,4758
27823,657,8726
27824,1038,5378
27825,483,315
27826,630,5440
27827,903,9604
27828,1762,2415
27829,1958,4035
27830,267,2940
27831,1059,3902
27832,854,4315
27833,178,3283
27834,1743,9582
27835,743,6133
27836,1307,3865
27837,1281,2666
27838,325,3383
27839,1404,5336
27840,1276,177
27841,1751,2846
27842,821,4507
27843,1158,1452
27844,1601,5480
27845,1165,5359
27846,1687,8169
27847,1808,8687
27848,1370,8159
27849,108,7233
27850,1386,2408
27851,1557,4508
27852,482,6926
27853,486,3555
27854,1594,7099
27855,340,8349
27856,1193,5809
27857,1417,6791
27858,600,2108
27859,476,9213
27860,1066,8822
27861,1790,6736
27862,679,1472
27863,189,1981
27864,1601,6125
27865,1983,638
27866,671,192
27867,546,4189
27868,718,1853
27869,885,4417
27870,1974,1416
27871,1372,1876
27872,138,6253
27873,461,5165
27874,607,6763
27875,1130,478
27876,1071,2564
27877,749,2982
27878,1714,5758
27879,227,905
27880,1101,6721
27881,280,5140
27882,1823,2885
27883,563,5330
27884,1440,3088
27885,1922,2316
27886,149,2094
27887,729,7177
27888,61,8819
27889,859,4632
27890,858,3219
27891,1473,972
27892,1819,3913
27893,103,2866
27894,1475,7774
27895,194,8109
27896,1397,3693
27897,507,1110
27898,1532,5875
27899,1775,6266
27900,697,8618
27901,1745,6301
27902,1646,4433
27903,230,7995
27904,1360,2047
27905,534,792
27906,1290,8612
27907,1286,2177
27908,815,6938
27909,1825,8109
27910,1283,7332
27911,1794,8366
27912,1956,2109
27913,1498,1093
27914,1758,4664
27915,668,9628
27916,1274,9842
27917,190,5195
27918,968,4948
27919,163,388
27920,151,9613
27921,918,4808
27922,869,9912
27923,703,5317
27924,6,4459
27925,1533,1702
27926,417,4009
27927,461,1224
27928,1317,9870
27929,1305,1500
27930,982,4855
27931,643,8982
27932,1614,7930
27933,1229,8020
27934,66,4400
27935,1441,584
27936,66,9177
27937,1568,9014
27938,1787,418
27939,15,4109
27940,953,9158
27941,1376,4393
27942,1734,7336
27943,428,3460
27944,1975,7647
27945,515,8587
27946,1337,2119
27947,1942,4325
27948,1144,4492
27949,643,2519
27950,1220,5803
27951,69,6951
27952,707,9745
27953,485,1344
27954,638,7053
27955,761,5710
27956,714,5564
27957,277,6144
27958,1090,5950
27959,1033,9530
27960,461,7869
27961,186,4685
27962,100,6588
27963,893,7344
27964,48,9509
27965,85,939
27966,630,7841
27967,738,1708
27968,1660,5667
27969,1580,1173
27970,1709,4376
27971,1976,5335
27972,529,4711
27973,475,7890
27974,1442,5378
27975,23,7076
27976,1522,1952
27977,1798,4599
27978,37,6029
27979,1373,3780
27980,199,2808
27981,1670,3753
27982,1833,4345
27983,1229,1641
27984,1169,2767
27985,1153,8480
27986,425,3380
27987,160,8783
27988,1131,5563
27989,782,8038
27990,1357,6956
27991,1303,7586
27992,1528,9970
27993,1104,1138
27994,556,8143
27995,299,8539
27996,761,7240
27997,874,5083
27998,514,9357
27999,1095,4302
28000,461,4196
28001,1135,8816
28002,967,9920
28003,289,696
28004,1128,5199
28005,1568,3058
28006,702,8550
28007,581,5254
28008,248,5976
28009,1900,6074
